OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
0,0,566,4061.842403832350556
0,1,566,4059.975632047157433
0,2,566,4116.180294477762800
0,3,566,4042.406225033389092
0,4,566,4023.491156465981931
0,5,566,4005.943257243863172
0,6,566,4002.212680884525525
0,7,566,4049.601494566254587
0,8,566,4063.658001615955527
0,9,566,4070.756862028654268
0,10,566,4068.333565631316105
0,11,566,4118.602153265520428
0,12,566,4117.241613453391437
0,13,566,4123.640042574246763
0,14,566,4122.991243013116218
0,15,566,4122.003105568655883
0,16,566,4070.230195284303591
0,17,566,4128.563038813412277
0,18,566,4026.693115843763280
0,19,566,4187.007005565676991
0,20,566,4349.648817095998311
0,21,566,3790.518971394808432
0,22,566,3400.387372448856240
0,23,566,3393.438925769135039
0,24,566,3395.182453044847534
0,25,566,4050.391134027411681
0,26,566,4077.745215452450338
0,27,566,4084.322017004776171
0,28,566,4089.352947649686485
0,29,566,4088.855811237356193
0,30,566,4075.671987609731787
0,31,566,4080.939166000473506
0,32,566,4080.298199566700077
0,33,566,4081.562476794126269
0,34,566,4079.446030348621662
0,35,566,4078.404255977610774
0,36,566,4077.024736973277413
0,37,566,4079.190501294410751
0,38,566,4077.736713417529700
0,39,566,4078.849799351798083
0,40,566,4083.973895407477357
0,41,566,4082.702593046174115
0,42,566,4081.505957626378404
0,43,566,4079.523393377915454
0,44,566,4077.945370825008467
0,45,566,4082.713666064784320
0,46,566,4079.940990406922992
0,47,566,4081.334995001244806
0,48,566,4077.651218230945688
0,49,566,4084.643827146387139
0,50,566,4075.039217632064720
0,51,566,4080.306211005126443
0,52,566,4072.326325232875206
0,53,566,4074.863385922332782
0,54,566,4078.483790305019284
0,55,566,4078.764879452917285
0,56,566,4079.033154442091472
0,57,566,4079.362503753522560
0,58,566,4078.234258803413468
0,59,566,4078.673686115495457
0,60,566,4064.679169862891285
0,61,566,4081.124143714481306
0,62,566,4078.929855269074778
0,63,566,4093.793849274141394
0,64,566,4076.608272723878599
0,65,566,4083.127848802657809
0,66,566,4084.903417274597814
0,67,566,4080.928160425542501
0,68,566,4080.988788923053562
0,69,566,4084.565730432567307
0,70,566,4083.213370119372030
0,71,566,4082.703109189674706
0,72,566,4085.349812757157451
0,73,566,4100.914378342023156
0,74,566,4091.406913729434109
0,75,566,4085.216800264178801
0,76,566,4086.955517225965195
0,77,566,4066.086030669926004
0,78,566,4089.057202873589176
0,79,566,4085.265276179033208
0,80,566,4095.903425113824596
0,81,566,4088.621357822574737
0,82,566,4081.240855625468612
0,83,566,4085.549900435973541
0,84,566,4082.140646960037884
0,85,566,4085.918278593491323
0,86,566,4085.794126519293968
0,87,566,4086.066719752035169
0,88,566,4087.247231807514254
0,89,566,4082.825870679580021
0,90,566,4083.168602582151379
0,91,566,4095.190959329163434
0,92,566,4085.654623594713939
0,93,566,4085.626511681560714
0,94,566,4086.752243102799639
0,95,566,4070.031790403423201
0,96,566,4070.477261264632489
0,97,566,4070.133954285460277
0,98,566,4073.183365713748117
0,99,566,4075.759189527768285
0,100,566,4075.772149469375563
0,101,566,4080.064435120896633
0,102,566,4074.926536431087698
0,103,566,4076.086344424163144
0,104,566,3857.827901730062877
0,105,566,3829.318342707587817
0,106,566,3966.369317149426024
0,107,566,4359.090246869634029
0,108,566,4665.981188584556548
0,109,566,5072.917792751669367
0,110,566,4734.103403960487412
0,111,566,4041.944046644679020
0,112,566,3804.081998382185247
0,113,566,4293.123734794216944
0,114,566,4352.534050572944579
0,115,566,4090.976827551355655
0,116,566,4086.445186478029882
0,117,566,4085.532589891038697
0,118,566,4087.452026489296259
0,119,566,4086.723779803261095
0,120,566,4075.633123715518195
0,121,566,4080.796432163729150
0,122,566,4078.162559246238743
0,123,566,4077.467776089010840
0,124,566,4081.051281994553392
0,125,566,4078.261256880285146
0,126,566,4083.004229854323057
0,127,566,4083.909517096540640
0,128,566,4081.945773681768969
0,129,566,4063.984606130092743
0,130,566,4081.522758048114611
0,131,566,4082.378641715311005
0,132,566,4083.649799577299746
0,133,566,4078.752448048935094
0,134,566,4081.230097308930908
0,135,566,4080.212337019333972
0,136,566,4082.420820516718777
0,137,566,4081.945773681768969
0,138,566,4083.213370119372030
