OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
0,223,72,4926.978065012569459
0,224,72,4926.249658593848835
0,225,72,4922.631150837986752
0,226,72,4922.861405704782555
0,227,72,4922.463696251481451
0,228,72,4919.643619176356879
0,229,72,4925.122577024008933
0,230,72,4924.975108098905366
0,231,72,4926.008793684414741
0,232,72,4925.768003108611083
0,233,72,4925.512431349171493
0,234,72,4932.643085683284880
0,235,72,4926.903069816671632
0,236,72,4925.221513678769952
0,237,72,4932.045234955827254
0,238,72,4925.547802640652662
0,239,72,4925.547802640652662
0,240,72,4919.241489244895092
0,241,72,4932.204177238712873
0,242,72,4983.023859836039264
0,243,72,5098.695958798429274
0,244,72,5594.476328062784887
0,245,72,5507.902373502714909
0,246,72,5617.053833544111512
0,247,72,5784.986200901395023
0,248,72,5826.947114276933462
0,249,72,5871.728140003325279
0,250,72,5996.040802843099300
0,251,72,6120.746286325889741
0,252,72,6280.806678535874198
0,253,72,6318.247309590213263
0,254,72,6272.443546482766578
0,255,72,6210.065189721653951
0,256,72,6244.984520592006447
0,257,72,6261.874343466975006
0,258,72,6289.520365877146105
0,259,72,6289.443213756499972
0,260,72,6294.443943532428420
0,261,72,6290.530777218621552
0,262,72,6297.345937588751440
0,263,72,6289.619262440293824
0,264,72,6288.995474327504780
0,265,72,6288.561066522511283
0,266,72,6294.224070342045707
0,267,72,6293.298501803891668
0,268,72,6291.827278848686547
0,269,72,6303.769297300370454
0,270,72,6290.444155253139797
0,271,72,6262.740516136797851
0,272,72,6309.939542975696895
0,273,72,6369.213135247618084
0,274,72,6322.224380482284687
0,275,72,6259.139752788366422
0,276,72,6262.007900654146397
0,277,72,6274.163239218450144
0,278,72,6357.326066467245255
0,279,72,6251.991285352963132
0,280,72,6181.894777932991929
0,281,72,6199.288604702791417
0,282,72,6233.895603366355317
0,283,72,6188.256424200779293
0,284,72,6152.618389492724418
0,285,72,6091.262234351782354
0,286,72,6034.790041447367912
0,287,72,5783.502350972782551
0,288,72,5775.916236539431338
0,289,72,5896.204987798109869
0,290,72,5956.841189590551039
0,291,72,5954.956901618180382
0,292,72,5951.109913411663001
0,293,72,5965.460501067241239
0,294,72,5964.186434960137376
0,295,72,5959.926046462293925
0,296,72,5957.786808949786064
0,297,72,5959.721770256605851
0,298,72,5958.825639465037057
0,299,72,5957.670476398160645
0,300,72,5955.442951337437080
0,301,72,5960.846743949233314
0,302,72,5932.462069790372880
0,303,72,5962.484531991518452
0,304,72,6025.567565467542408
0,305,72,6210.629164112557191
0,306,72,6334.589487894118975
0,307,72,6391.121950297666444
0,308,72,6359.247788889913863
0,309,72,6380.349631170838620
0,310,72,6389.329384574480173
0,311,72,6348.060724708840098
0,312,72,6284.970970852664323
0,313,72,6369.980168466870964
0,314,72,6360.357475260722822
0,315,72,6354.886978617520072
0,316,72,6348.638936898752945
0,317,72,6345.634045868150679
0,318,72,6347.251764419464962
0,319,72,6350.326173303276846
0,320,72,6347.981781948356002
0,321,72,6348.252723942532612
0,322,72,6346.652613032550107
0,323,72,6347.599846603213336
0,324,72,6343.115172287160931
0,325,72,6345.493659188390666
0,326,72,6349.559379161589277
0,327,72,6349.128225712383937
0,328,72,6348.717361205461202
0,329,72,6353.265862613918216
0,330,72,6330.944415074429344
0,331,72,6348.746386795285616
0,332,72,6349.441834371560617
0,333,72,6340.679730772448238
0,334,72,6364.302025213682100
0,335,72,6349.154430124224746
0,336,72,6350.770016915426822
0,337,72,6346.323837622709107
0,338,72,6280.404802281945194
0,339,72,6114.503632336807641
0,340,72,6093.938519184150209
0,341,72,6067.207660085188763
0,342,72,6019.796532077602023
0,343,72,5939.087961058109613
0,344,72,5940.701109036430353
0,345,72,5939.511334083723341
0,346,72,5937.731493794985909
0,347,72,5842.011847387326270
0,348,72,5767.074240061380806
0,349,72,5690.544563643511538
0,350,72,5707.063536352827214
0,351,72,5601.124407006496767
0,352,72,5565.424294718227429
0,353,72,5559.735044595664476
0,354,566,5441.931675736695979
0,355,566,5339.924113273493276
0,356,566,5282.406392092864735
0,357,566,5258.566793128948120
0,358,72,4990.768283045603312
0,359,72,4733.774482451874064
0,360,72,4463.171773159388067
0,361,72,4700.228273552674182
0,362,72,4702.554461240510136
0,363,72,4578.229244574326003
0,364,72,4495.181661921454179
0,365,72,4428.845664322825542
0,366,72,4398.775071363073039
0,367,72,4400.006182178398376
0,368,72,4399.858567876110101
0,369,72,4399.763901343601901
0,370,72,4379.059637549326908
0,371,72,4358.667559279537272
0,372,72,4330.821528520435095
0,373,72,4304.827215411097313
0,374,72,4264.442025537339759
0,375,72,4233.255265832115583
0,376,72,4318.743064228798175
0,377,72,4406.363164489567680
0,378,72,4405.876736211601383
0,379,72,4326.548165008540309
0,380,72,4355.035311290690515
0,381,72,4329.963180647137051
0,382,72,4414.532312626274688
0,383,72,4361.540070968963846
0,384,72,4260.792580476446346
0,385,72,4334.221592253570634
0,386,72,4240.016826339508043
0,387,72,4179.262239641134329
0,388,72,4172.401343502863710
0,389,72,4172.665432451681227
0,390,72,4175.729961900839953
0,391,72,4173.523071035134308
0,392,72,4172.492597889063290
0,393,72,4169.514628959880611
0,394,72,4172.758469298515593
0,395,72,4172.426953806629172
0,396,72,4174.397002531780345
0,397,72,4170.888459172927469
0,398,72,4171.456372396001825
0,399,72,4171.875898017062354
0,400,72,4171.785510487225110
0,401,72,4125.477786390663823
0,402,72,4071.376646418967084
0,403,72,4058.920355229912730
0,404,72,4066.902454184645194
0,405,72,4027.424026617502932
0,406,72,4014.951836204735628
0,407,72,4006.043571338540005
0,408,72,4008.472057625270736
0,409,72,4069.235572032319396
0,410,72,4066.103186563343115
0,411,72,4071.384956683027667
0,412,72,4070.422366999161113
0,413,72,4070.248332093136924
0,414,72,4070.791512124744258
0,415,72,4069.433061918582098
0,416,72,4068.027555504514567
0,417,72,4069.844367156906628
0,418,72,4070.459623749892671
0,419,72,4072.968315254305253
0,420,72,4070.018147477307139
0,421,72,4067.901764908933274
0,422,72,4070.018147477307139
0,423,72,4069.235572032319396
0,424,72,4068.642286498018166
0,425,72,4069.019751924432057
0,426,72,4069.523115175330531
0,427,72,4071.366527199072152
0,428,72,4079.916276743849721
0,429,72,4069.828932210222320
0,430,72,4073.696578982001483
0,431,72,4072.019123445977129
0,432,72,4079.926785496538287
0,433,72,4071.705892646559732
0,434,72,4076.269163550909525
0,435,72,3996.015711540827397
0,436,72,3976.334526653177363
0,437,72,4091.155473274792257
0,438,72,4176.830095419849386
0,439,72,4257.419290251265011
0,440,72,4412.406453817934562
0,441,72,4435.039477586549765
0,442,72,4541.789976174063668
0,443,72,4552.576418897036092
0,444,72,4559.324266871525651
0,445,72,4580.075226494149319
0,446,72,4560.864251879633230
0,447,72,4526.507605278939081
0,448,72,4533.613417576187203
0,449,72,4524.616065495178191
0,450,72,4524.194940956885148
0,451,72,4521.193196684415852
0,452,72,4547.505509598672688
0,453,72,4541.041807227919890
0,454,72,4504.772109887278020
0,455,72,4514.668128997245731
0,456,72,4578.486868761513506
0,457,72,4441.559755039698757
0,458,72,4435.788365236726349
0,459,72,4461.394359837492630
0,460,72,4462.438597894597478
0,461,72,4388.610858661462771
0,462,72,4322.388852641481208
0,463,72,4277.516022640379560
0,464,72,4278.251151949680207
0,465,72,4293.551229660896752
0,466,72,4317.485708757392786
0,467,72,4314.163260057830485
0,468,72,4317.244931876269220
0,469,72,4312.686733380259284
0,470,72,4313.873405855572855
0,471,72,4315.914628389212339
0,472,72,4301.046220090642237
0,473,72,4268.595566669025175
0,474,72,4343.368154536181464
0,475,72,4293.454172118331371
0,476,72,4071.896851215382867
0,477,72,4219.178145923106968
0,478,72,4258.803092738593477
0,479,72,4263.195572186021309
0,480,72,4274.810588266453124
0,481,72,4267.542829922852434
0,482,72,4263.222099913606144
0,483,72,4265.722214339190032
0,484,72,4264.369993757845805
0,485,72,4265.373952948280930
0,486,72,4266.252786218300571
0,487,72,4276.233737947231020
0,488,72,4308.047367688059239
0,489,72,4260.918981784470816
0,490,72,4235.143587987427054
0,491,72,4238.736919662465880
0,492,72,4259.187649059193063
0,493,72,4247.769026624563594
0,494,72,4257.557666583828905
0,495,72,4247.419090811259593
0,496,72,4245.750389364358853
0,497,72,4241.011937677900278
0,498,72,4247.055470945434536
0,499,72,4277.446036801001355
0,500,72,4351.647033423851099
0,501,72,4414.007383718671008
0,502,72,4570.371914070413368
0,503,72,4570.352366870749393
0,504,72,4614.628980178602433
0,505,72,4600.676733587397393
0,506,72,4603.361538945394386
0,507,72,4615.777995789503620
0,508,72,4570.107008598690300
0,509,72,4556.340622419589636
0,510,72,4570.691059884036804
0,511,72,4571.489466186753816
0,512,72,4572.436353191320450
0,513,72,4569.601076031060984
0,514,72,4619.735808319390344
0,515,72,4601.794404610049241
0,516,72,4627.052288617443992
0,517,72,4656.943815906688542
0,518,72,4651.631063396902391
0,519,72,4652.403812045645282
0,520,72,4492.954102550228527
0,521,72,4418.960044794311216
0,522,72,4440.356549960392840
0,523,72,4441.627902244872530
0,524,72,4439.400984562446865
0,525,72,4442.107196752040181
0,526,72,4449.060850968205159
0,527,72,4432.212851680181302
0,528,72,4441.546367936921342
0,529,72,4521.126787895903362
0,530,72,4597.035625232801976
0,531,72,4598.844787117022861
0,532,72,4595.942341604807552
0,533,72,4592.378279952858975
0,534,72,4598.070886071601308
0,535,72,4621.290199146839768
0,536,72,4818.346222453926202
0,537,72,4927.565172048881323
0,538,72,5206.659514432937613
0,539,72,5591.650427096513340
0,540,72,5604.961745739799881
0,541,72,5571.602402761300254
0,542,72,5570.203316002526662
0,543,72,5443.730075288024636
0,544,72,5395.909116097356673
0,545,72,5437.291818738679467
0,546,72,5385.964490364706762
0,547,72,5339.358268781007610
0,548,72,5264.389794857670495
0,549,72,5261.841222340936838
0,550,72,5288.998023760826982
0,551,72,5303.152718468533749
0,552,72,5304.402529222986232
0,553,72,5304.729884586053231
0,554,72,5304.038429962907685
0,555,72,5303.585220807426595
0,556,72,5301.954359718276464
0,557,72,5302.598927482910767
0,558,72,5302.956027763902057
0,559,72,5342.694281412951568
0,560,72,5346.751956748795237
0,561,72,5333.199865874123134
0,562,72,5315.767175873867927
0,563,72,5268.087020102807401
0,564,72,5246.812817136174090
0,565,72,5233.074982259359786
0,566,72,5270.824039962657480
0,567,72,5212.046927757855883
0,568,72,5201.047207296460329
0,569,72,5198.852170992027823
0,570,72,5251.226341761968797
0,571,72,5402.418774271409347
0,572,72,5459.644258457233263
0,573,72,5390.414947094175659
0,574,72,5342.739948904896664
0,575,72,5340.480906897722889
0,576,72,5340.891613251358649
0,577,72,5345.056060392496875
0,578,72,5338.773275626214854
0,579,72,5338.934254029930344
0,580,72,5339.107314203148235
0,581,72,5341.115393877955285
0,582,72,5337.761006790794454
0,583,72,5343.437141883805452
0,584,72,5382.777954094283814
0,585,72,5342.228323993175763
0,586,72,5339.651890567267401
0,587,72,5336.087543333358553
0,588,72,5341.115393877955285
0,589,72,5341.603554245121813
0,590,72,5340.480906897722889
0,591,72,5374.035509759398337
0,592,72,5458.490549144071338
0,593,72,5480.669102108226980
0,594,72,5509.563699704246574
0,595,72,5606.988697256830164
0,596,72,5787.258075864011516
0,597,72,5832.167698854403170
0,598,72,5816.734672435666653
0,599,72,5715.419443416797549
0,600,72,5628.222183645326368
0,601,72,5573.366730636405009
0,602,72,5602.624773416668177
0,603,72,5668.367480248189167
0,604,72,5699.178238985058670
0,605,72,5722.798754456239294
0,606,72,5657.594152708756155
0,607,72,5650.114999259944852
0,608,72,5649.715741279009308
0,609,72,5652.725691811826437
0,610,72,5651.207690637963424
0,611,72,5658.544375257768479
0,612,72,5622.978004545424483
0,613,72,5829.033098523173976
0,614,72,5778.014954526993279
0,615,72,5787.995566052454706
0,616,72,5777.440894761688469
0,617,72,5780.409542381252322
0,618,72,5775.648650988406189
0,619,72,5762.349149228313763
0,620,72,5745.417671740262449
0,621,72,5744.370668877862954
0,622,72,5746.734597316301006
0,623,72,5566.928288719410375
0,624,72,5564.327525550107566
0,625,72,5569.707489042965790
0,626,72,5471.677618111099946
0,627,72,5445.363380879313809
0,628,72,5582.883086615239336
0,629,72,5571.194906990103846
0,630,72,5406.948126635262270
0,631,72,5295.498887226922307
0,632,72,5140.980594650519379
0,633,72,4875.409436620074302
0,634,72,4775.296111600630866
0,635,72,4744.594646531848412
0,636,72,4584.855893118075983
0,637,72,4449.242413488565035
0,638,72,4448.578983183344462
0,639,72,4484.545692721487285
0,640,72,4544.281770117926499
0,641,72,4553.403665859218563
0,642,72,4575.895272868309803
0,643,72,4630.212918759903005
0,644,72,4674.727238469474287
0,645,72,4692.884319128508650
0,646,72,4648.404104158262271
0,647,72,4577.712308045131067
0,648,72,4575.168333937048374
0,649,72,4576.911218469404957
0,650,72,4576.180882630645101
0,651,72,4572.625418712827013
0,652,72,4574.437741889982135
0,653,72,4586.148539507155874
0,654,72,4576.408027509602107
0,655,72,4573.743135836857618
0,656,72,4581.962143189271956
0,657,72,4570.389532830319695
0,658,72,4575.211450297048941
0,659,72,4573.608784514614854
0,660,72,4590.732457733744923
0,661,72,4625.197464839182430
0,662,72,4656.257295367211555
0,663,72,4652.350742089868618
0,664,72,4662.963904944950627
0,665,72,4654.920289514842807
0,666,72,4631.409009537073871
0,667,72,4632.955457880462745
0,668,72,4650.566174322634652
0,669,72,4665.378277881401118
0,670,72,4716.775008932910168
0,671,72,4682.231282177881440
0,672,72,4683.605236099086142
0,673,72,4687.091715009655672
0,674,72,4680.645906870183353
0,675,72,4681.350221605560364
0,676,72,4680.330526032284979
0,677,72,4650.635445721026372
0,678,72,4689.281572043738379
0,679,72,4689.736884128964448
0,680,72,4691.882439456147040
0,681,72,4690.565341316516424
0,682,72,4690.218597708909329
0,683,72,4689.402342412237886
0,684,72,4689.281572043738379
0,685,72,4665.118862097877354
0,686,72,4648.553049781843583
0,687,72,4647.069154964483459
0,688,72,4689.833442324998941
0,689,72,4743.709218776123635
0,690,72,4734.206853876508831
0,691,72,4736.686191318261081
0,692,72,5409.849206430970298
0,693,72,6044.400859099120680
0,694,72,6141.446556897307346
0,695,72,6255.254393815811454
0,696,72,6121.507785625663018
0,697,72,6104.804923454739765
0,698,72,6130.105515972132707
0,699,72,6101.071180618288963
0,700,72,6008.859069498313147
0,701,72,6031.469000252441219
0,702,72,5936.367143506276989
0,703,72,5917.287557127624495
0,704,72,5911.593536235896863
0,705,72,5908.521378368783189
0,706,72,5948.298101843575751
0,707,72,5949.547761023815838
0,708,72,6003.386421514172980
0,709,72,5994.540023860803558
0,710,72,5940.855009057934694
0,711,72,5895.331756237082118
0,712,72,5862.053088549851964
0,713,72,5773.201523774682755
0,714,72,5589.678820325806555
0,715,72,5562.098645971902442
0,716,72,5559.650602587656067
0,717,72,5560.209622929352008
0,718,72,5557.756803573046454
0,719,72,5559.371730197548459
0,720,72,5546.179467137837491
0,721,72,5558.873383612696671
0,722,72,5361.436159180975665
0,723,72,4983.844341975178395
0,724,72,5100.535754733160502
0,725,72,4915.834631473383524
0,726,72,4721.386186005084710
0,727,72,4681.123581006447239
0,728,72,4614.446038832216800
0,729,72,4574.695443184360556
0,730,72,4441.243552707665913
0,731,72,4541.666255037311203
0,732,72,4579.049964416930379
0,733,72,4601.561387696167913
0,734,72,4443.728231074075666
0,735,72,4368.531279262439057
0,736,72,4244.891014518701922
0,737,72,4291.042302156562982
0,738,72,4456.441725663824400
0,739,72,4555.726634517602179
0,740,72,4581.750024734836188
0,741,72,4583.332755030522094
0,742,72,4583.039379739444485
0,743,72,4582.069672864845415
0,744,72,4579.491624604457684
0,745,72,4568.967553618944294
0,746,72,4618.491905038486948
0,747,72,4582.404044115466604
0,748,72,4582.738408712610180
0,749,72,4586.030402273808249
0,750,72,4584.860303404147089
0,751,72,4561.735256455795025
0,752,72,4567.001621359455385
0,753,72,4488.975608304188427
0,754,72,4458.424223562809857
0,755,72,4429.025408825626982
0,756,72,4504.034542073489320
0,757,72,4542.267570957827957
0,758,72,4570.757220590545330
0,759,72,4573.494007192693971
0,760,72,4572.118125378229706
0,761,72,4572.364737912372220
0,762,72,4578.552374303565557
0,763,72,4566.210046730551767
0,764,72,4568.247228055186497
0,765,72,4571.970326001790454
0,766,72,4568.560239490903768
0,767,72,4566.949803673083807
0,768,72,4564.274126263433573
0,769,72,4574.487008554967360
0,770,72,4564.244080499401207
0,771,72,4566.167966243240699
0,772,72,4559.917007921095319
0,773,72,4565.325232909774968
0,774,72,4564.527348479336069
0,775,72,4564.757046099221043
0,776,72,4567.131322669111796
0,777,72,4565.560495947770505
0,778,72,4565.197140967163250
0,779,72,4570.754202196694678
0,780,72,4562.647032537077393
0,781,72,4565.197140967163250
0,782,72,4562.696530162810632
0,783,72,4430.188145728311611
0,784,72,4369.169303311085059
0,785,72,4171.253235971315917
0,786,72,3893.834041807870562
0,787,72,3806.333860828197885
0,788,72,3844.339033920013662
0,789,72,3977.760049190045720
0,790,72,4087.747700660827377
0,791,72,4361.622920677092225
0,792,72,4428.411722148398439
0,793,72,4451.489835778285851
0,794,72,4738.053085618689693
0,795,72,4721.606335762328854
0,796,72,4720.534283817841242
0,797,72,4720.445054330864878
0,798,72,4722.157970305203889
0,799,72,4722.814121369659006
0,800,72,4732.391044576913373
0,801,72,4753.263484137198247
0,802,72,4748.088010275560919
0,803,72,4748.356676959979268
0,804,72,4745.708417495075082
0,805,72,4749.068200887096282
0,806,72,4726.234291782386208
0,807,72,4696.192312526126443
0,808,72,3752.199671030787158
0,809,72,3913.196005723641974
0,810,72,3935.725668628227140
0,811,72,3845.990550244135648
0,812,72,3839.936309558429457
0,813,72,3863.455397135090152
0,814,72,3844.445168808300423
0,815,72,3842.147234830964862
0,816,72,3808.218561050146491
0,817,72,3843.274147145703409
0,818,72,3833.545662174752124
0,819,72,3839.127389055880485
0,820,72,3827.572838904548007
0,821,72,3840.139821524935542
0,822,72,3838.344528762764639
0,823,72,3847.345301711230604
0,824,72,3858.307324807721670
0,825,72,3842.270272844937608
0,826,72,3843.678645975183827
0,827,72,3817.567127376715689
0,828,72,3840.438898684288688
0,829,72,3852.363883840368089
0,830,72,3829.639412764917779
0,831,72,3846.517346190932585
0,832,72,3846.516243374415808
0,833,72,3818.316901119561408
0,834,72,3842.956237576052899
0,835,72,3842.173139395386443
0,836,72,3842.887507164877206
0,837,72,3842.670169368905590
0,838,72,3931.058629399520214
0,839,72,4060.231639570122752
0,840,72,4205.666902196840965
0,841,72,4436.995055975222385
0,842,72,4603.570866340127395
0,843,72,5017.035489816537847
0,844,72,5016.513836431604432
0,845,72,5017.220190324394025
0,846,72,5019.303121951256799
0,847,72,5013.609460989918261
0,848,72,5021.048704044005717
0,849,72,5017.046710813656318
0,850,72,4969.660120686859045
0,851,72,5342.536596975540306
0,852,72,5400.641080971924566
0,853,72,5467.851518711893732
0,854,72,5499.587486865775645
0,855,72,5594.795486321875615
0,856,72,5722.657258722238112
0,857,72,5761.716268295365808
0,858,72,5859.629402003705763
0,859,72,5850.269622023080046
0,860,72,5846.852258435314980
0,861,72,5846.987717934192915
0,862,72,5847.823919964243942
0,863,72,5848.485180941625003
0,864,72,5849.742647624072561
0,865,72,5850.102191334828603
0,866,72,5846.035953318823886
0,867,72,5845.331020570308283
0,868,72,5869.114603491282651
0,869,72,5892.265202533724732
0,870,72,5826.048481701471246
0,871,72,5792.513039497182035
0,872,72,5831.082004308986143
0,873,72,5821.143092299036653
0,874,72,5928.608078344221212
0,875,72,5944.766305649476635
0,876,72,5960.971417175492206
0,877,72,5960.242561929574549
0,878,72,5960.278888663622638
0,879,72,5960.794792227923608
0,880,72,5963.862317547441307
0,881,72,5967.002513595600249
0,882,72,5954.445694058109439
0,883,72,5967.578040087450063
0,884,72,5962.746112230173821
0,885,72,5960.877864384103304
0,886,72,5960.390584091884193
0,887,72,5957.348036591073651
0,888,72,5958.036795191313104
0,889,72,5956.196968204263612
0,890,72,5962.259908329461723
0,891,72,5954.700406770377413
0,892,72,5960.250968956914221
0,893,72,5962.766472010982397
0,894,72,5959.897947648320041
0,895,72,5968.861083334686555
0,896,72,5961.257625791710780
0,897,72,5958.641246844769739
0,898,72,5961.884520524362415
0,899,72,5960.604253975443498
0,900,72,5962.589855689101569
0,901,72,5956.434690880119888
0,902,72,5961.707929209781469
0,903,72,5929.878210817350919
0,904,72,5975.361682435038347
0,905,72,6172.691088634585867
0,906,72,6253.393502766532038
0,907,72,6412.905700629152307
0,908,72,6472.737351993191623
0,909,72,6516.809334400079024
0,910,72,6523.225344080665309
0,911,72,6720.638388129936175
0,912,72,6816.307532020189683
0,913,72,6864.440272294743409
0,914,72,6914.445062684817458
0,915,72,6890.463088537534531
0,916,72,6872.222729437689850
0,917,72,6797.034366685329587
0,918,72,6762.359251012298046
0,919,72,6764.624216075105323
0,920,72,6761.650328152751172
0,921,72,6762.317630612055837
0,922,72,6761.627394633729637
0,923,72,6674.200110683116691
0,924,72,6638.504508538510891
0,925,72,6615.109703045472997
0,926,72,6594.329919938878447
0,927,72,6585.124683774733967
0,928,72,6598.074026710783073
