OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
0,478,566,7262.852870590010752
0,479,566,7264.190181372061488
0,480,566,7264.629362264424344
0,481,566,7261.694170392525848
0,482,566,7262.173033578060313
0,483,566,7263.820166686421544
0,484,566,7250.478902948714676
0,485,566,7255.054554258666030
0,486,566,7259.543962963341073
0,487,566,7254.260055135760922
0,488,566,7252.549490261633764
0,489,566,7250.892915167072715
0,490,566,7255.117241268900216
0,491,566,7255.766016339985072
0,492,566,7263.921794908441370
0,493,566,7257.515983057706762
0,494,566,7256.389807472289249
0,495,566,7249.188867181830574
0,496,566,7258.377451649399518
0,497,566,7238.808747453184878
0,498,566,7258.628542313158505
0,499,566,7261.421368639761567
0,500,566,7258.616439050117151
0,501,566,7253.309444785858432
0,502,566,7258.133801661918369
0,503,566,7257.660899930182495
0,504,566,7259.436301557651859
0,505,566,7258.252508066601877
0,506,566,7257.954218764562029
0,507,566,7258.809394160125521
0,508,566,7256.442957670359647
0,509,566,7287.865753256343851
0,510,566,7267.947141051170547
0,511,566,7254.312108026912938
0,512,566,7255.786949151506633
0,513,566,7248.615014714469908
0,514,566,7245.668512518289390
0,515,566,7257.183406296901012
0,516,566,7256.918310533109434
0,517,566,7254.971062177591193
0,518,566,7258.271909356975812
0,519,566,7257.625707633770617
0,520,566,7250.482817551664994
0,521,566,7256.760971459211760
0,522,566,7257.255573209582508
0,523,566,7253.325284769951395
0,524,566,7262.101339343008476
0,525,566,7258.890795510421412
0,526,566,7243.079506401760227
0,527,566,7254.547148399634352
0,528,566,7253.901645342750271
0,529,566,7318.909992010295355
0,530,566,7113.150279971384407
0,531,566,7084.808795274774639
0,532,566,7069.782688473112103
0,533,566,7192.513849320995178
0,534,566,7212.935196989908036
0,535,566,7194.298935454044113
0,536,566,7132.168376455865655
0,537,566,7144.583510956647842
0,538,566,7250.492092625051555
0,539,566,7397.574568084156454
0,540,566,7615.036892211222039
0,541,566,7839.661714175086672
0,542,566,7934.674746088221582
0,543,566,7808.555627362923587
0,544,566,7693.670138660035263
